Transaction_ID,Date,Customer_Name,Account_Number,Account_Type,Transaction_Type,Amount,Currency,Balance_After,Channel,Status,Category,Merchant_Name,Bank_Name,Phone_Number,Transaction_Ref,City,Remarks
TXN14535,07/12/2023,,XXXX0027,Salary,CR,₹232949.0,inr,231940.68,MOBILE,Completed,Medical,Myntra,Kotak,50274-94060,REF37039396,Cuttack,Salary credit
TXN17871,23 Jan 2023,Rahul Sharma,****4683,savings,CR,Rs.243075.0,Inr,175369.76,UPI,PENDING,MEDICAL,N/A,Kotak,5007032843,REF92083653,Bangalore,Duplicate entry
TXN15793,27/08/2024,Arjun Bose,,savings,dr,INR 193056.0,INR,63632.88,POS,success,OTHERS,Myntra,Kotak,+91-7624340458,REF46112789,Cuttack,Online purchase
TXN17833,11-11-2023,Kavita Verma,53684349456250,Fixed Deposit,N/A,139090,INR ,166506.09,online,Reversed,emi,PAYTM,SBI,08284-10316,REF27891151,DELHI,Refund
TXN12696,09-15-2023,Ravi Chauhan,3977338004,Current,C,₹171466.0,INR,383055.43,Branch,Success,Others,PayTM,BOB,+912334878193,REF11474675,Cuttack,
TXN17689,05 Apr 2024,Kavita Verma,AC2539741544,Savings,dr,Rs.8774.0,Rs,NA,NEFT,Failed,Others,Zomato,AXIS,55142-25135,REF49605578,Nagpur,null
TXN15096,2024/07/27,Ravi Chauhan,0774420844440371,Current,cr,Rs.84939.04,Rs,34143.94,Pos,FAILED,RENT,Myntra,HDFC,+916579270810,REF95951236,BANGALORE,
TXN16856,30/10/24,Kavita Verma,9290 9475 392423,SALARY,dr,207588,Inr,124654.38,IMPS,failed,Insurance,Self,ICICI,8361309440,REF73637739,Cuttack,
TXN17589,02-03-2024,Amit Kumar,AC5819725960728226,FD,DR,41695.0,Inr,480344.04,Mobile,Completed,Entertainment,Uber,Union Bank,+91-3558639563,REF17060165,Lucknow,UPI payment
TXN10707,"March 27, 2024",Amit Kumar,XXXX1497,Current,DEBIT,197785.0,Rs.,328991.21,ATM,PENDING,Salary,NETFLIX,Kotak,94065-57820,REF04322302,Hyderabad,ATM cash
TXN14914,26-03-2024,Priya Singh,AC1984951341306336,Current,cr,"147,986.87",Rs.,188545.35,NEFT,Completed,Shopping,FLIPKART,Kotak,+91-5289761847,REF61275050,Hyderabad,Loan EMI
TXN12010,07-15-2024,RAHUL SHARMA,78165608804189,savings,DR, 46187.0 ,rs,189389.09,UPI,Pending,Food,Swiggy,Kotak,7229380450,REF83491164,CHENNAI,
TXN15932,19 Mar 2024,RAJESH PATEL,****2734,FD,DR,₹221050.0,INR ,473057.14,branch,N/A,emi,UBER,AXIS,07068829857,REF44031563,Kanpur,-
TXN17321,26/04/24,Anjali Rao,6161 8644 08299805,savings,credit,143391.94,Rs.,136506.08,ONLINE,PENDING,INSURANCE,BigBazaar,ICICI,,REF09884453,Hyderabad,Salary credit
TXN16947,2024/12/07,rahul sharma,5208 7510 2726,FD,credit,Rs.248951.0,Inr,457513.85,branch,failed,N/A,Swiggy,Kotak,46989-93420,REF84205479,Cuttack,Loan EMI
TXN13093,12 Nov 2024,Sunita Devi,4215 1126 10912827,current,cr, 175726.39 ,Inr,400877.43,POS,success,utilities,DMart,HDFC,02352794340,REF16276647,Kolkata,
TXN10115,17-05-2024,AMIT KUMAR,XXXX0062,-,CR,-,-,361374.17,NA,REVERSED,TRANSFER,amazon,AXIS,+918454615679,REF41016668,Mumbai,Self transfer
TXN17353,09-08-2024,null,null,current,D,16577.0,INR,361619.24,branch,Pending,OTHERS,Reliance Fresh,AXIS,61908-91775,REF69323812,MUMBAI,Refund
TXN16704,26/04/2023,Amit Kumar,AC65808800222006,CURRENT,Credit, 22159.0 ,Rs.,240178.43,Mobile,PENDING,RENT,NA,SBI,47474-18618,REF13447118,Kolkata,NULL
TXN14181,16/06/2023,Sunita Devi,****1384,Fixed Deposit,dr,₹107550.0,Rs.,110447.85,branch,Completed,Others,Zomato,Kotak,89581-23867,REF79600860,-,Duplicate entry
TXN10397,07/07/23,Sunita Devi,7912 1416 14150937,N/A,CREDIT,Rs.197312.0,INR,260516.99,MOBILE,PENDING,MEDICAL,Uber,BOB,03566905510,REF20918435,Cuttack,Test txn
TXN12014,"August 28, 2023",Meena Iyer,AC781815539258,savings,DR,"102,052.00",inr,237306.87,-,PENDING,Grocery,Ola,PNB,,REF88379398,Kanpur,
TXN15257,10-03-2024,Amit Kumar,AC637923013768,savings,credit, 70839.0 ,Rs.,NA,ONLINE,REVERSED,SALARY,BigBazaar,HDFC,+911248599027,REF67670869,Kolkata,Loan EMI
TXN10572,06-07-2024,Amit Kumar,AC035892988085,Fixed Deposit,credit,INR 41451.0, INR,139932.27,NEFT,pending,SHOPPING,Flipkart,N/A,+918439910622,REF36266933,Delhi,ATM cash
txn16444,03/09/2023,Priya Singh,0076 3570 28617931,Fixed Deposit,D,229353.55,INR,NA,ONLINE,REVERSED,utilities,,PNB,07380695381,REF50094266,Surat,Test txn
TXN11616,12-06-2023,Sunita Devi,****5789,SAVINGS,credit,-,INR,167488.56,branch,Reversed,N/A,AMAZON,AXIS,65329-85684,REF77070600,Ahmedabad,ATM cash
TXN15599,02-09-2023,Meena Iyer,AC43005202922655,Salary,cr,"20,090.21",inr,434470.61,online,REVERSED,RENT,amazon,Yes Bank,N/A,REF28826928,MUMBAI,Salary credit
TXN13774,03 Nov 2023,RAHUL SHARMA,****0272,Fixed Deposit,D,26545.0, INR,221939.4,online,pending,Rent,PAYTM,ICICI,67719-02336,REF78089707,Kolkata,
TXN13480,11/11/2023,Sanya Malhotra,****8672,FD,DEBIT, 118203.04 , INR,88682.92,Branch,Pending,RENT,NETFLIX,PNB,+91-5998314309,REF32189315,Chennai,Test txn
TXN15756,15-09-2024,Anjali Rao,****7182,CURRENT,cr,64308.25/-,rs,255614.31,pos,Success,Utilities,,SBI,+91-6637991650,REF16168410,Cuttack,N/A
TXN13524,01/12/2024,Priya Singh,0748 6993 58839784,Salary,Credit,₹20254.0,rs,98775.83,online,success,Transfer,NETFLIX,HDFC,9654582737,REF41689394,DELHI,UPI payment
TXN10221,19/09/24,RAJESH PATEL,,,Debit,"178,813.00",INR,171614.51,upi,PENDING,GROCERY,NA,SBI,+916187234601,REF67303718,Hyderabad,Test txn
TXN10584,10/07/23,Deepak Nair,AC5575225013948848,FD,debit,₹177930.81,INR ,198981.61,online,Completed,emi,AMAZON,AXIS,00382407333,REF32043097,Jaipur,Duplicate entry
,11-06-2023,Anjali Rao,****4729,FD,D,₹64002.57,Inr,305598.5,BRANCH,PENDING,Rent,NA,Canara,80310-62130,REF66229063,Cuttack,Self transfer
TXN13033,12/04/2023,Kavita Verma,8497042097766310,CURRENT,DEBIT,INR 214537.0,rs,372015.4,upi,PENDING,TRANSFER,null,ICICI,,REF49360161,Surat,
TXN14621,29 Oct 2024,Vikram Mehta,AC0952636274225853,-,cr,53946,INR,444133.97,MOBILE,failed,Insurance,Swiggy,PNB,+91-4761143438,REF06897444,Lucknow,Salary credit
TXN10132,08-14-2024,Ravi Chauhan,XXXX6324,CURRENT,Credit,92992.0,Rs.,377860.85,ONLINE,Success,Food,SWIGGY,NA,N/A,REF54262218,Nagpur,Salary credit
TXN14147,12-11-2023,rahul sharma,AC8102623332,SAVINGS,debit,2290.0/-, INR,223381.29,pos,-,OTHERS,amazon,Union Bank,01170723089,REF62981997,Hyderabad,Test txn
TXN12606,"December 22, 2023",Vikram Mehta,AC2229054417105673,FD,D,143366.0/-, INR,258659.35,Mobile,pending,OTHERS,PayTM,Yes Bank,,REF83076273,PUNE,Refund
TXN13082,26-02-2023,Arjun Bose,4287345763587311,current,cr,₹140433.14,Rs.,112971.12,online,failed,Food,Myntra,AXIS,2904608467,REF72480187,Nagpur,Salary credit
TXN16802,11-02-2024,Suresh Reddy,XXXX8741,CURRENT,credit,"125,247.82", INR,174215.42,POS,Reversed,Shopping,Uber,PNB,+915522062047,REF66178640,Pune,UPI payment
TXN15589,12-09-2024,Arjun Bose,2480 0115 180236,current,CREDIT,Rs.212448.0,inr,248861.77,UPI,pending,Rent,PAYTM,NULL,N/A,REF84545696,Delhi,
TXN15358,09-22-2023,Anjali Rao,****4186,Savings,debit,INR 186165.0,INR,499536.26,N/A,-,Utilities,FLIPKART,Kotak,N/A,REF41819589,Cuttack,Test txn
TXN17391,15-04-2024,,AC6272764348,Current,debit,INR 69262.0,-,412692.9,UPI,Completed,ATM Withdrawal,SELF,BOB,+910068661848,REF49389585,CHENNAI,Online purchase
TXN15806,15/04/2023,Rahul Sharma,AC4079638583,Current,debit,N/A,rs,442103.62,null,Failed,Grocery,,PNB,2992440167,REF22486409,CHENNAI,Self transfer
TXN11532,19-02-2024,Neha Gupta,6440 4783 2796,FD,Credit,170790.69/-,Rs.,283672.69,UPI,FAILED,EMI,PhonePe,Yes Bank,5315566423,REF26908964,Kanpur,Loan EMI
TXN14576,06-23-2023,rahul sharma,3777 4746 7389,Savings,credit,Rs.99026.0,Inr,233824.32,Branch,pending,Others,Zomato,HDFC,+91-0729989553,REF75683482,Bhubaneswar,Refund
TXN11751,08/04/2023,Priya Singh,AC2971988408,CURRENT,Debit,INR 191089.0,inr,463050.42,ATM,Success,INSURANCE,PhonePe,BOB,8081403340,REF81056358,Jaipur,Duplicate entry
TXN14022,29/04/2023,Kavita Verma,AC993197330868,SALARY,C,Rs.204818.0,INR ,-,Pos,FAILED,MEDICAL,Self,PNB,+911873651585,REF45920213,Lucknow,Bill payment
TXN17950,"July 20, 2023",Rahul Sharma,2743032151,SALARY,DR,INR 21957.05,Rs,449656.9,-,pending,Entertainment,Ola,SBI,05791867020,REF63040970,Lucknow,ATM cash
TXN15553,"March 11, 2023",AMIT KUMAR,AC9017143859715869,CURRENT,DEBIT,Rs.5417.0,INR,292675.33,pos,Failed,ATM Withdrawal,DMart,AXIS,+911802429903,REF21031139,PUNE,Test txn
TXN12993,04 Jul 2023,Sanya Malhotra,7713589961600131,SALARY,DEBIT,INR 135261.89,rs,29699.29,upi,failed,GROCERY,Reliance Fresh,SBI,2509466605,REF68902552,Surat,Duplicate entry
TXN13574,14 Oct 2023,RAHUL SHARMA,6569 3009 03875567,Current,dr,₹48289.0,INR,237875.91,upi,Success,OTHERS,PhonePe,PNB,N/A,REF61962326,Jaipur,Self transfer
TXN14421,11-01-2023,RAHUL SHARMA,6330 1120 51449842,Fixed Deposit,CR,"29,469.80", INR,418256.88,Pos,failed,FOOD,PhonePe,SBI,1508062729,REF27822234,Chennai,
TXN14699,11-09-2024,Sunita Devi,1946 0078 518157,CURRENT,,Rs.124357.0,Rs,99833.22,IMPS,PENDING,Medical,SWIGGY,Union Bank,+91-8088882390,REF22389241,BANGALORE,Loan EMI
TXN12088,04/01/24,Meena Iyer,4877 4763 0835,Fixed Deposit,cr,196112.0, INR,320831.12,ONLINE,FAILED,NULL,FLIPKART,BOB,09757336828,REF57555258,Pune,Refund
TXN17006,15 Nov 2023,Deepak Nair,4758002659684901,current,credit,Rs.160106.0,INR ,356813.88,branch,Completed,GROCERY,Ola,HDFC,N/A,REF90656590,Cuttack,Test txn
TXN15452,"July 28, 2023",Vikram Mehta,XXXX5560,,Credit,9114,Inr,225466.31,POS,success,Insurance,Netflix,Canara,+918804717861,REF44254060,Cuttack,
TXN15802,04-05-2023,Arjun Bose,6612 6811 37,Current,CR,₹48549.0,NA,246850.46,UPI,failed,Grocery,PayTM,ICICI,06122326878,REF22061413,Delhi,Bill payment
TXN17238,12/02/2023,Rajesh Patel,XXXX0832,Fixed Deposit,dr,₹104628.0,Rs.,396623.86,ATM,failed,Entertainment,Myntra,ICICI,09045525774,REF94955401,Ahmedabad,NA
TXN10913,15 May 2024,Pooja Joshi,183611338926,Fixed Deposit,credit,INR 139226.0,Inr,143335.27,BRANCH,SUCCESS,FOOD,Netflix,AXIS,+913780189156,REF44671776,Kanpur,Duplicate entry
TXN10503,"April 23, 2023",Priya Singh,AC7412415131528547,SAVINGS,Credit,9637,INR,314015.24,NEFT,Failed,EMI,DMART,Union Bank,+913183061789,REF06496935,BANGALORE,Online purchase
TXN17333,07-19-2023,Rahul Sharma,AC0601724556278486,SALARY,dr,123252.24,INR ,40189.1,UPI,success,Medical,Uber,Canara,7234650040,N/A,Nagpur,ATM cash
TXN11169,"February 09, 2023",AMIT KUMAR,XXXX6517,Fixed Deposit,DR,153615.0/-,Rs,297258.26,ONLINE,PENDING,Shopping,DMART,SBI,9877074599,REF53044500,NA,Loan EMI
TXN16742,19-05-2024,AMIT KUMAR,****6962,CURRENT,credit,1239.68,Rs.,235456.92,POS,failed,FOOD,N/A,ICICI,04318370344,REF36776252,DELHI,Loan EMI
TXN16723,26 Jul 2024,Anjali Rao,AC53413309442687,current,DR, 233069.0 ,Inr,457348.05,Pos,Failed,EMI,PayTM,SBI,5951122648,REF82262433,Hyderabad,ATM cash
txn14835,29 Apr 2023,Kavita Verma,AC0819598518676674,SAVINGS,C,85643.0/-,rs,229578.91,Mobile,Completed,INSURANCE,FLIPKART,Yes Bank,04611065082,REF26967745,Surat,Duplicate entry
TXN11970,06-14-2024,Sanya Malhotra,XXXX5587,null,credit,"90,332.30",INR,269707.53,Branch,Failed,ATM Withdrawal,Ola,BOB,+91-1153270341,REF77568863,Delhi,Salary credit
TXN15048,24-01-2024,Meena Iyer,AC05718866892658,SAVINGS,credit,INR 190119.0,Rs,214738.42,BRANCH,pending,utilities,PhonePe,Kotak,6430237217,REF27336472,Pune,Online purchase
TXN13755,17-04-2023,AMIT KUMAR,AC5221198644713341,FD,C,135407.47,Rs,107743.9,ONLINE,REVERSED,Insurance,DMart,Canara,+917711090933,REF07625731,PUNE,Bill payment
TXN14130,2023/06/08,Ravi Chauhan,AC421711522312,CURRENT,Credit,204175.0/-, INR,338914.69,BRANCH,failed,Transfer,Zomato,PNB,75957-62492,REF96187528,BANGALORE,null
TXN13542,03 May 2023,Arjun Bose,1871669934,current,D,₹32058.6,Inr,462068.51,POS,PENDING,Shopping,AMAZON,BOB,64867-14364,REF36175908,Cuttack,NULL
TXN15497,09/05/23,rahul sharma,AC84123804272050,CURRENT,credit, 228780.0 ,rs,392096.99,Pos,REVERSED,Medical,AMAZON,BOB,2082748104,REF94784519,CHENNAI,Refund
TXN10277,"December 10, 2024",Kavita Verma,5431 0742 7990,savings,DR,217894.37,inr,345684.57,POS,FAILED,MEDICAL,Swiggy,HDFC,,REF52818325,DELHI,
TXN14727,11-08-2024,Meena Iyer,AC279033225304,-,cr,INR 72268.0,INR,274893.68,ATM,Completed,Transfer,Flipkart,PNB,01412702295,REF28655902,Ahmedabad,Self transfer
TXN11642,11-23-2023,Suresh Reddy,8571093385300090,Current,credit,182734.53/-,INR ,185468.39,upi,REVERSED,Shopping,SWIGGY,Canara,03246568415,REF35175735,Delhi,Refund
TXN17712,16-06-2023,Arjun Bose,XXXX2389,CURRENT,D,203737,INR ,412820.17,Mobile,success,Entertainment,,ICICI,6058144602,REF02314048,NULL,ATM cash
TXN15884,03-02-2024,Sanya Malhotra,93190613836365,savings,DEBIT, 205043.0 ,Inr,117755.48,UPI,success,Salary,Ola,HDFC,9099404727,REF72116228,Surat,Online purchase
TXN17660,02-12-2024,AMIT KUMAR,XXXX4218,CURRENT,CR,₹42278.0,rs,343728.55,pos,Failed,ATM Withdrawal,Ola,SBI,2382234352,REF96464679,CHENNAI,UPI payment
TXN14810,"June 13, 2023",Rahul Sharma,7145 2732 61941123,Fixed Deposit,debit,81281.0/-, INR,132149.89,Mobile,Failed,RENT,Swiggy,NA,02965146213,REF21695855,Chennai,
TXN11153,19-06-2024,Pooja Joshi,5703 0293 01125018,Savings,credit,242261.34,Rs,425640.05,branch,REVERSED,Utilities,null,NULL,+91-4266249753,REF05714469,Jaipur,Salary credit
TXN16324,19-02-2023,Rajesh Patel,AC38956502568734,SALARY,CR,Rs.41310.0,Inr,268240.31,POS,pending,Shopping,Ola,HDFC,,REF06195614,Surat,ATM cash
TXN13318,29-12-2023,Neha Gupta,670619750038,CURRENT,Debit,Rs.139607.0,rs,N/A,branch,Failed,INSURANCE,PayTM,ICICI,,REF83257981,Ahmedabad,
TXN15131,21/01/2023,Meena Iyer,2906 2981 451059,current,Debit,7422.94,Rs.,12277.27,Online,Reversed,Food,null,BOB,0580801555,REF49034794,Ahmedabad,Loan EMI
TXN17445,29-11-2023,Suresh Reddy,AC2323780064400872,SALARY,D,₹13495.0,INR,350529.64,POS,SUCCESS,N/A,NA,BOB,+91-0241827155,REF92938053,CHENNAI,Bill payment
TXN17496,12/11/2024,Anjali Rao,64718573440401,SALARY,dr,231444, INR,130399.5,UPI,REVERSED,Entertainment,PAYTM,Kotak,40458-93172,REF35201195,N/A,NA
TXN16970,20/01/23,Suresh Reddy,967759784250,N/A,cr,₹249375.0,inr,229526.54,Pos,Failed,Medical,PAYTM,PNB,04551-04599,REF87280251,Nagpur,
TXN11487,22/04/23,RAJESH PATEL,AC4087834377,savings,Debit, 37189.0 ,Rs,109288.37,ONLINE,,ATM Withdrawal,Flipkart,ICICI,+91-5789635587,REF52634888,Cuttack,Bill payment
TXN14985,2024/04/21,Ravi Chauhan,AC5809870791,current,dr,INR 242800.0,INR ,233069.06,Branch,pending,FOOD,Netflix,Kotak,02089671919,REF09126897,Pune,
TXN13813,01-07-2024,Pooja Joshi,824698716855,Current,CR,117284,Rs,414885.92,ATM,Failed,Entertainment,Flipkart,HDFC,16394-51285,REF13089817,DELHI,
TXN17041,21/04/24,Rahul Sharma,9222183071685710,savings,dr,"3,582.00",inr,208789.04,MOBILE,PENDING,OTHERS,NETFLIX,HDFC,02032262542,REF08747238,PUNE,
TXN16062,"July 10, 2024",Priya Singh,XXXX1778,FD,D,INR 174088.65,Rs,414472.85,Mobile,Pending,Others,UBER,AXIS,+912544309268,REF07483249,Chennai,Bill payment
TXN15823,2023/01/17,Anjali Rao,AC30243242958175,CURRENT,debit,56604.0,Inr,315061.22,branch,SUCCESS,EMI,Netflix,PNB,+91-7430770871,REF99438385,Kanpur,
TXN13473,18-07-2024,Rahul Sharma,****9522,FD,cr,"144,905.29",null,198139.67,IMPS,pending,OTHERS,Uber,Yes Bank,,REF45675981,Ahmedabad,Bill payment
TXN11710,07-10-2023,Rahul Sharma,6778 7192 49,savings,Credit, 116360.0 , INR,130123.05,POS,PENDING,TRANSFER,,PNB,+91-8825269901,REF11156733,PUNE,Salary credit
TXN16546,"March 09, 2023",Vikram Mehta,00829155738555,Current,CR,INR 138896.0,Inr,391672.43,UPI,Reversed,Others,DMart,Canara,46594-08708,REF13317620,CHENNAI,
TXN16686,11 Aug 2023,AMIT KUMAR,XXXX5035,SAVINGS,debit,"21,368.00",INR,118319.64,POS,Completed,Shopping,,Kotak,3970271203,REF34223926,Bhubaneswar,Refund
TXN15779,22/05/23,Rajesh Patel,68015749417691,null,DR,"78,081.00",rs,98602.41,ONLINE,SUCCESS,SHOPPING,Netflix,SBI,,NA,Kolkata,ATM cash
TXN16042,14-10-2024,rahul sharma,XXXX9619,Fixed Deposit,CR,Rs.108265.47,inr,255371.06,UPI,Completed,Insurance,BigBazaar,ICICI,01864565425,REF82021863,Kanpur,N/A
,2023/01/26,Pooja Joshi,XXXX8628,Savings,D,INR 241220.0,inr,91732.18,ONLINE,Success,EMI,Ola,Kotak,06984759518,REF14035440,Ahmedabad,
TXN13200,2024/07/11,Priya Singh,XXXX3218,SALARY,dr,"86,099.00",Rs,57163.14,UPI,pending,FOOD,PAYTM,Union Bank,98568-79673,REF95688085,Nagpur,Loan EMI
TXN12978,02-16-2024,Rahul Sharma,XXXX8296,Fixed Deposit,credit,189408.0,INR ,445173.11,IMPS,pending,Shopping,PAYTM,ICICI,+918363681230,REF25260011,DELHI,Online purchase
TXN11495,04-07-2023,Sunita Devi,****6512,Savings,C,139355.0/-,INR,355450.35,NEFT,pending,Others,NETFLIX,BOB,8594219379,REF36365972,Bhubaneswar,Salary credit
TXN10085,10/01/2024,Deepak Nair,XXXX4991,Salary,Credit,"91,433.00", INR,23606.37,pos,pending,MEDICAL,Flipkart,Yes Bank,6949588879,REF55169409,Kanpur,null
TXN10328,22/08/2024,NA,XXXX4523,FD,D, 133617.0 ,Rs,230621.35,upi,Reversed,ATM Withdrawal,SELF,PNB,02031030372,NULL,Bangalore,Salary credit
TXN13858,23/02/24,Ravi Chauhan,****2699,Salary,D,₹13637.0,inr,430008.78,POS,Success,Entertainment,PhonePe,AXIS,19264-99289,REF21744945,Surat,Loan EMI
TXN13771,23/01/2023,RAJESH PATEL,6244 4009 03,savings,credit,203422.0, INR,NA,Online,Failed,Grocery,PAYTM,Kotak,,REF81759701,Delhi,
TXN17043,2023/11/10,Suresh Reddy,****1975,Current,Credit,₹91391.0, INR,494135.48,POS,Reversed,utilities,AMAZON,AXIS,1619354289,REF72179863,Jaipur,Bill payment
TXN13983,08/10/2023,Sanya Malhotra,5706 1851 68862043,SAVINGS,Credit,INR 73852.0,INR ,491041.94,IMPS,PENDING,TRANSFER,,Kotak,48734-05717,REF57539463,Delhi,
TXN15013,11-22-2023,Ravi Chauhan,5551061163894494,Savings,Debit,INR 228273.89, INR,322368.67,Branch,failed,Others,Ola,Canara,02056907647,REF22454846,Mumbai,Refund
TXN16917,22-01-2024,AMIT KUMAR,AC09555714130888,Savings,C,₹88340.0,INR ,201151.06,ONLINE,FAILED,Food,AMAZON,AXIS,6029925404,REF20534196,MUMBAI,ATM cash
TXN14155,05-01-2024,Deepak Nair,48998358744853,CURRENT,CR, 93585.0 ,Inr,142473.36,POS,Success,OTHERS,PAYTM,AXIS,09472621631,REF61574355,Chennai,Duplicate entry
TXN14911,"April 01, 2024",Deepak Nair,7991166189831174,CURRENT,debit, 32720.0 , INR,271475.79,ATM,SUCCESS,GROCERY,UBER,AXIS,6005249383,REF90382158,BANGALORE,
TXN10627,30-01-2024,Rahul Sharma,6265 0622 923106,current,CR,"75,915.00",Inr,473718.11,Online,SUCCESS,Rent,PhonePe,AXIS,7367042549,REF92845525,Cuttack,Salary credit
TXN14715,10 Dec 2024,Rajesh Patel,XXXX4487,SALARY,credit,161119,INR,340960.54,upi,SUCCESS,OTHERS,amazon,Union Bank,02080964927,N/A,Hyderabad,ATM cash
TXN10709,2023/07/29,Neha Gupta,2127602508261123,SAVINGS,C,66572.0/-,rs,213018.27,UPI,FAILED,OTHERS,BigBazaar,PNB,08719120381,REF92082832,MUMBAI,Duplicate entry
TXN16537,2023/07/12,Rahul Sharma,5916 5175 60455398,SAVINGS,D,"197,503.00", INR,230471.47,ONLINE,SUCCESS,TRANSFER,NETFLIX,NA,+911999484652,REF81345337,BANGALORE,Test txn
TXN11223,"October 15, 2023",Suresh Reddy,AC6682905256599508,savings,C,182512.0/-,Rs.,158457.32,Mobile,Pending,Transfer,Reliance Fresh,AXIS,8660474733,REF47852474,N/A,Duplicate entry
,28/12/2023,Anjali Rao,6195467239,CURRENT,DEBIT,Rs.171836.08,inr,486028.6,Pos,Pending,emi,UBER,PNB,+91-8547620693,REF86737021,Cuttack,Self transfer
TXN11143,02-03-2023,Deepak Nair,XXXX5488,SAVINGS,DEBIT,₹100760.0, INR,194281.97,Mobile,Success,Food,DMART,Canara,02824685492,REF24000208,MUMBAI,Test txn
TXN11048,17-10-2024,Neha Gupta,****6762,Savings,DR,"3,498.00",rs,331517.51,NEFT,FAILED,OTHERS,PAYTM,BOB,93183-99798,REF14986099,N/A,Duplicate entry
TXN16359,07-07-2023,Deepak Nair,929028030880,savings,debit,"44,592.00",inr,350529.65,Branch,Failed,Rent,Reliance Fresh,SBI,+91-1908580260,REF47052194,Kanpur,Online purchase
TXN15487,"November 23, 2024",Pooja Joshi,****9652,Current,DR,₹66623.0, INR,15522.87,MOBILE,PENDING,OTHERS,FLIPKART,Canara,,REF74793243,BANGALORE,
TXN15999,"October 28, 2023",Ravi Chauhan,XXXX9033,Fixed Deposit,CR,139696.46,NULL,423793.57,BRANCH,pending,Others,DMART,BOB,85330-18285,REF58689959,Cuttack,Bill payment
TXN13720,02/07/2023,RAJESH PATEL,****0411,Salary,Credit,Rs.34006.0,inr,483052.2,MOBILE,REVERSED,Shopping,PayTM,SBI,N/A,REF21021523,Surat,Self transfer
TXN15526,05/05/2024,Ravi Chauhan,8545 4149 116897,Current,CREDIT,"153,977.00",Rs,227115.51,ATM,Reversed,SHOPPING,Netflix,SBI,+919421659315,REF99000811,Cuttack,Loan EMI
txn10451,18 Aug 2023,Neha Gupta,XXXX8955,Salary,DR, 161126.0 , INR,87684.92,BRANCH,SUCCESS,Transfer,Self,Canara,48253-11060,REF20981960,Bangalore,Test txn
TXN12552,"October 30, 2024",Priya Singh,****4782,Current,C,Rs.81196.0,INR,462031.64,branch,FAILED,Food,Reliance Fresh,ICICI,17474-81579,REF42380212,Lucknow,Salary credit
TXN17000,"November 19, 2024",Rajesh Patel,AC94363859424183,Current,CR,147630.33, INR,399025.73,Mobile,PENDING,utilities,amazon,Yes Bank,+91-8719940910,REF61343258,Hyderabad,Bill payment
TXN16164,07/12/24,Pooja Joshi,9850 3371 447131,SALARY,credit,98066.4,Rs,137373.17,BRANCH,pending,INSURANCE,DMart,ICICI,06341787848,REF09544497,Pune,
TXN16575,04 Apr 2024,AMIT KUMAR,XXXX5095,current,Credit,161555.33,Rs.,342256.21,branch,SUCCESS,MEDICAL,NETFLIX,ICICI,+911107452157,REF07679987,Pune,UPI payment
TXN12220,29-08-2023,Rahul Sharma,4249 1626 3177,CURRENT,credit,INR 46523.0,inr,397185.31,branch,SUCCESS,ATM Withdrawal,SWIGGY,AXIS,,REF33271045,Pune,Online purchase
TXN11235,"July 18, 2024",Suresh Reddy,XXXX9724,SAVINGS,Credit,83703,INR,74562.51,null,Success,Grocery,FLIPKART,Canara,4747695090,null,Pune,UPI payment
TXN12393,06 Oct 2024,Ravi Chauhan,XXXX4945,savings,dr,Rs.106094.0,-,436527.93,online,FAILED,,PayTM,HDFC,+914742963641,REF64725439,BANGALORE,Online purchase
TXN13386,05-18-2024,Rahul Sharma,XXXX4681,FD,debit,"52,952.64",Rs.,108379.81,Branch,Reversed,OTHERS,Reliance Fresh,HDFC,+91-2851030164,REF03976211,-,
TXN13257,27/05/2024,Arjun Bose,016368426336,FD,debit,224129.59,Inr,246730.25,MOBILE,Completed,Shopping,SELF,SBI,,REF64181460,Kanpur,Bill payment
TXN16377,08-03-2024,Priya Singh,XXXX1366,Savings,Debit,206532,inr,68381.38,ATM,Success,Medical,FLIPKART,Kotak,0564023928,REF91496764,Cuttack,UPI payment
TXN14771,30 Dec 2023,Rahul Sharma,XXXX9154,SALARY,dr,7323.6/-,INR,37392.02,Mobile,failed,Food,SELF,Yes Bank,07729188443,REF62772864,Mumbai,Duplicate entry
TXN18008,07 Jul 2024,Kavita Verma,6575636997700249,savings,dr,24418.0,Rs.,410805.05,UPI,Success,N/A,PhonePe,AXIS,N/A,REF14072341,Ahmedabad,Salary credit
TXN14089,16 Nov 2023,Sanya Malhotra,9001 1284 01,Current,C,181045.57, INR,379087.45,Online,success,Utilities,Myntra,BOB,,REF49198170,DELHI,UPI payment
TXN12041,10-04-2024,Vikram Mehta,9746 3177 18626678,Current,dr,NULL,Rs,205627.22,IMPS,Reversed,Utilities,Zomato,Union Bank,N/A,REF17620801,Surat,ATM cash
TXN16183,03-12-2023,RAHUL SHARMA,5266476297,N/A,D,83427.0,INR,320437.35,ATM,REVERSED,Rent,DMART,Canara,+91-7523255474,REF90979405,Delhi,Refund
TXN11111,10-07-2024,Rahul Sharma,6567337457,current,DR,₹55707.0,INR,N/A,branch,Pending,TRANSFER,UBER,PNB,N/A,REF48004172,Pune,Loan EMI
